"crime_year","council_district","highest_offense_description","clearance_status","total_crimes"
"2003",NULL,"VIOL CITY ORDINANCE - SOUND","Uncleared","1"
"2003",NULL,"VIOL CITY ORDINANCE - WRECKER","Cleared","5"
"2003",NULL,"VIOL CITY ORDINANCE - WRECKER","Uncleared","3"
"2003",NULL,"VIOL CITY ORDINANCE -FIREWORK","Cleared","1"
"2003",NULL,"VIOL GLASS CONTAINER","Cleared","6"
"2003",NULL,"VIOL GLASS CONTAINER","Uncleared","14"
"2003",NULL,"VIOL OF COURT ORDER-NON EPO-PO","Cleared","1"
"2003",NULL,"VIOL OF COURT ORDER-NON EPO-PO","Uncleared","1"
"2003",NULL,"VIOL OF EMERG PROTECTIVE ORDER","Cleared","3"
"2003",NULL,"VIOL OF PARK CURFEW","Cleared","26"
"2003",NULL,"VIOL OF PARK CURFEW","Uncleared","10"
"2003",NULL,"VIOL OF PROTECTIVE ORDER OR BOND FV/SEX CRIME/HUMAN TRAFFICKING","Cleared","12"
"2003",NULL,"VIOL OF PROTECTIVE ORDER OR BOND FV/SEX CRIME/HUMAN TRAFFICKING","Uncleared","2"
"2003",NULL,"VIOL STATE LAW - OTHER","Cleared","49"
"2003",NULL,"VIOL STATE LAW - OTHER","Uncleared","24"
"2003",NULL,"VIOL WATER SAFETY ACT","Uncleared","1"
"2003",NULL,"VOCO - ALCOHOL  CONSUMPTION","Cleared","16"
"2003",NULL,"VOCO - ALCOHOL  CONSUMPTION","Uncleared","52"
"2003",NULL,"VOCO AMPLIFIED MUSIC/VEHICLE","Cleared","4"
"2003",NULL,"VOCO AMPLIFIED MUSIC/VEHICLE","Uncleared","11"
"2003",NULL,"WARRANT ARREST NON TRAFFIC","Cleared","99"
"2003",NULL,"WARRANT ARREST NON TRAFFIC","Uncleared","90"
"2003",NULL,"WEAPON VIOL - OTHER","Cleared","3"
"2003",NULL,"WEAPON VIOL - OTHER","Uncleared","1"
"2004",1,"AGG ASLT W/MOTOR VEH FAM/DAT V","Cleared","11"
"2004",1,"AGG ASLT W/MOTOR VEH FAM/DAT V","Uncleared","1"
"2004",1,"AGG ASSAULT","Cleared","102"
"2004",1,"AGG ASSAULT","Uncleared","7"
"2004",1,"AGG ASSAULT FAM/DATE VIOLENCE","Cleared","78"
"2004",1,"AGG ASSAULT FAM/DATE VIOLENCE","Uncleared","1"
"2004",1,"AGG ASSAULT ON PUBLIC SERVANT","Cleared","5"
"2004",1,"AGG ASSAULT WITH MOTOR VEH","Cleared","19"
"2004",1,"AGG ASSAULT WITH MOTOR VEH","Uncleared","1"
"2004",1,"AGG FORCED SODOMY OF CHILD","Cleared","3"
"2004",1,"AGG FORCED SODOMY OF CHILD","Uncleared","1"
"2004",1,"AGG KIDNAPPING","Cleared","1"
"2004",1,"AGG RAPE","Cleared","3"
"2004",1,"AGG RAPE OF A CHILD","Cleared","10"
"2004",1,"AGG ROBBERY BY ASSAULT","Cleared","7"
"2004",1,"AGG ROBBERY/DEADLY WEAPON","Cleared","53"
"2004",1,"AGG SEXUAL ASSAULT CHILD/OBJEC","Cleared","13"
"2004",1,"AGG SEXUAL ASSAULT W OBJECT","Cleared","1"
"2004",1,"AMPLIFIED MUSIC / VEHICLE","Cleared","5"
"2004",1,"APPLIC TO REVOKE PROBATION","Cleared","4"
"2004",1,"APPLIC TO REVOKE PROBATION","Uncleared","4"
"2004",1,"ARSON","Cleared","10"
"2004",1,"ARSON","Uncleared","1"
"2004",1,"ASSAULT BY CONTACT","Cleared","88"
"2004",1,"ASSAULT BY CONTACT","Uncleared","15"
"2004",1,"ASSAULT BY CONTACT FAM/DATING","Cleared","99"
"2004",1,"ASSAULT BY CONTACT FAM/DATING","Uncleared","4"
"2004",1,"ASSAULT BY THREAT","Cleared","114"
"2004",1,"ASSAULT BY THREAT","Uncleared","11"
"2004",1,"ASSAULT BY THREAT FAM/DATING","Cleared","37"
"2004",1,"ASSAULT ON PUBLIC SERVANT","Cleared","8"
"2004",1,"ASSAULT W/INJURY-FAM/DATE VIOL","Cleared","568"
"2004",1,"ASSAULT W/INJURY-FAM/DATE VIOL","Uncleared","39"
"2004",1,"ASSAULT WITH INJURY","Cleared","291"
"2004",1,"ASSAULT WITH INJURY","Uncleared","19"
"2004",1,"ATT BURGLARY NON RESIDENCE","Cleared","1"
"2004",1,"ATT BURGLARY OF RESIDENCE","Cleared","12"
"2004",1,"ATT BURGLARY OF RESIDENCE","Uncleared","1"
"2004",1,"ATT THEFT","Cleared","3"
"2004",1,"AUTO THEFT","Cleared","216"
"2004",1,"AUTO THEFT","Uncleared","16"
"2004",1,"BOMB THREAT","Uncleared","1"
"2004",1,"BURG OF RES - FAM/DATING ASLT","Cleared","9"
"2004",1,"BURG OF RES - FAM/DATING ASLT","Uncleared","2"
"2004",1,"BURGLARY NON RESIDENCE","Cleared","139"
"2004",1,"BURGLARY NON RESIDENCE","Uncleared","9"
"2004",1,"BURGLARY OF COIN-OP MACHINE","Cleared","11"
"2004",1,"BURGLARY OF RESIDENCE","Cleared","602"
"2004",1,"BURGLARY OF RESIDENCE","Uncleared","24"
"2004",1,"BURGLARY OF VEHICLE","Cleared","926"
"2004",1,"BURGLARY OF VEHICLE","Uncleared","47"
"2004",1,"CAMPING IN PARK","Cleared","5"
"2004",1,"CAMPING IN PARK","Uncleared","2"
"2004",1,"CHILD CUSTODY INTERFERE","Cleared","14"
"2004",1,"CHILD ENDANGERMENT- ABANDONMEN","Cleared","10"
"2004",1,"CHILD ENDANGERMENT- ABANDONMEN","Uncleared","1"
"2004",1,"CIVIL DISTURBANCE/DEMO","Cleared","3"
"2004",1,"CIVIL DISTURBANCE/DEMO","Uncleared","5"
"2004",1,"COUNTERFEITING","Cleared","23"
"2004",1,"COUNTERFEITING","Uncleared","6"
"2004",1,"CRASH/FAIL STOP AND RENDER AID","Cleared","20"
"2004",1,"CRASH/INTOX MANSLAUGHTER","Cleared","1"
"2004",1,"CRASH/INTOXICATION ASSAULT","Cleared","1"
"2004",1,"CRED CARD ABUSE - OTHER","Cleared","20"
"2004",1,"CRED CARD ABUSE - OTHER","Uncleared","4"
"2004",1,"CRED CARD ABUSE BY FORGERY","Cleared","39"
"2004",1,"CRIMINAL MISCHIEF","Cleared","696"
"2004",1,"CRIMINAL MISCHIEF","Uncleared","36"
"2004",1,"CRIMINAL SOLICITATION OF MINOR","Cleared","1"
"2004",1,"CRIMINAL TRESPASS","Cleared","191"
"2004",1,"CRIMINAL TRESPASS","Uncleared","89"
"2004",1,"CRIMINAL TRESPASS/HOTEL","Uncleared","1"
"2004",1,"CRIMINAL TRESPASS/TRANSIENT","Cleared","9"
"2004",1,"CRIMINAL TRESPASS/TRANSIENT","Uncleared","8"
"2004",1,"CRUELTY TO ANIMALS","Cleared","26"
"2004",1,"CRUELTY TO ANIMALS","Uncleared","3"
"2004",1,"CUSTODY ARREST TRAFFIC WARR","Cleared","490"
"2004",1,"CUSTODY ARREST TRAFFIC WARR","Uncleared","132"
"2004",1,"DAMAGE CITY PROP","Cleared","30"
"2004",1,"DAMAGE CITY PROP","Uncleared","10"
"2004",1,"DATING DISTURBANCE","Cleared","5"
"2004",1,"DATING DISTURBANCE","Uncleared","6"
"2004",1,"DEADLY CONDUCT","Cleared","16"
"2004",1,"DEADLY CONDUCT FAM/DATE VIOL","Cleared","1"
"2004",1,"DEBIT CARD ABUSE","Cleared","8"
"2004",1,"DEBIT CARD ABUSE","Uncleared","1"
"2004",1,"DEL CONTROLLED SUB/NARCOTIC","Cleared","85"
"2004",1,"DEL CONTROLLED SUB/NARCOTIC","Uncleared","17"
"2004",1,"DEL CONTROLLED SUB/OTHER","Cleared","3"
"2004",1,"DEL CONTROLLED SUB/SYN NARC","Cleared","3"
"2004",1,"DEL CONTROLLED SUB/SYN NARC","Uncleared","4"
"2004",1,"DEL MARIJUANA","Cleared","2"
"2004",1,"DEPENDENT AND NEGLECTED CHILD","Cleared","1"
"2004",1,"DISTRIB HARMFUL MATERIAL MINOR","Cleared","2"
"2004",1,"DISTURBANCE - OTHER","Cleared","150"
"2004",1,"DISTURBANCE - OTHER","Uncleared","88"
"2004",1,"DOC ABUSIVE LANGUAGE","Cleared","10"
"2004",1,"DOC ABUSIVE LANGUAGE","Uncleared","4"
"2004",1,"DOC DISCHARGE GUN - PUB PLACE","Cleared","3"
"2004",1,"DOC DISPLAY GUN/DEADLY PUB PLC","Cleared","4"
"2004",1,"DOC DISPLAY GUN/DEADLY PUB PLC","Uncleared","1"
"2004",1,"DOC EXPOSURE","Cleared","2"
"2004",1,"DOC EXPOSURE","Uncleared","1"
"2004",1,"DOC FIGHTING","Cleared","4"
"2004",1,"DOC FIGHTING","Uncleared","4"
"2004",1,"DOC OFFENSIVE GESTURE","Cleared","3"
"2004",1,"DOC UNREASONABLE NOISE","Cleared","6"
"2004",1,"DOC UNREASONABLE NOISE","Uncleared","2"
"2004",1,"DOC WINDOW PEEPING - HOTEL","Cleared","1"
"2004",1,"DUI - AGE 16 AND UNDER","Cleared","1"
"2004",1,"DUI - AGE 17 TO 20","Cleared","3"
"2004",1,"DUI - AGE 17 TO 20","Uncleared","1"
"2004",1,"DUMPING REFUSE NEAR HIGHWAY","Cleared","17"
"2004",1,"DUMPING REFUSE NEAR HIGHWAY","Uncleared","1"
"2004",1,"DWI","Cleared","278"
"2004",1,"DWI","Uncleared","75"
"2004",1,"DWI - CHILD PASSENGER","Cleared","1"
"2004",1,"DWI 2ND","Cleared","21"
"2004",1,"DWI 2ND","Uncleared","9"
"2004",1,"ENTICING A CHILD","Cleared","2"
"2004",1,"ENTICING A CHILD","Uncleared","1"
"2004",1,"ESCAPE FROM CUSTODY","Uncleared","1"
"2004",1,"EVADING / FOOT","Cleared","45"
"2004",1,"EVADING / FOOT","Uncleared","6"
"2004",1,"EVADING / VEHICLE PURSUIT","Cleared","34"
"2004",1,"EVADING / VEHICLE PURSUIT","Uncleared","3"
"2004",1,"EXPIRED-ATT AGG ROBBERY/WEAP","Cleared","4"
"2004",1,"EXPIRED-ATT CAPITAL MURDER","Cleared","1"
"2004",1,"EXPIRED-ATT KIDNAPPING","Cleared","1"
"2004",1,"EXPIRED-ATT KIDNAPPING","Uncleared","2"
"2004",1,"EXPIRED-ATT ROBBERY BY ASSAULT","Cleared","2"
"2004",1,"EXPIRED-ATT SEXUAL ASSAULT","Cleared","1"
"2004",1,"EXPIRED-ATT SEXUAL ASULT CHILD","Cleared","2"
"2004",1,"EXPIRED-EVADING ARREST","Cleared","8"
"2004",1,"EXPIRED-EVADING ARREST","Uncleared","6"
"2004",1,"EXPIRED-INJURY CHILD - ELDERLY","Cleared","8"
"2004",1,"EXPIRED-INJURY CHILD - ELDERLY","Uncleared","1"
"2004",1,"EXPLOSIVE ORDNANCE DISPOSAL","Cleared","2"
"2004",1,"EXPLOSIVE ORDNANCE DISPOSAL","Uncleared","1"
"2004",1,"FAILURE TO IDENTIFY","Cleared","103"
"2004",1,"FAILURE TO IDENTIFY","Uncleared","19"
"2004",1,"FAILURE TO REG AS SEX OFFENDER","Cleared","8"
"2004",1,"FAILURE TO REG AS SEX OFFENDER","Uncleared","3"
"2004",1,"FALSE ALARM OR REPORT","Cleared","4"
"2004",1,"FALSE ALARM OR REPORT","Uncleared","1"
"2004",1,"FALSE REPORT TO PEACE OFFICER","Cleared","5"
"2004",1,"FALSE STATEMENT -OBTAIN CREDIT","Cleared","7"
"2004",1,"FAMILY DISTURBANCE","Cleared","576"
"2004",1,"FAMILY DISTURBANCE","Uncleared","489"
"2004",1,"FAMILY DISTURBANCE/PARENTAL","Cleared","45"
"2004",1,"FAMILY DISTURBANCE/PARENTAL","Uncleared","34"
"2004",1,"FEDERAL VIOL/OTHER","Cleared","1"
"2004",1,"FELONY ENHANCEMENT/ASSLT W/INJ","Cleared","67"
"2004",1,"FELONY ENHANCEMENT/ASSLT W/INJ","Uncleared","1"
"2004",1,"FORCED SODOMY","Cleared","3"
"2004",1,"FORCED SODOMY OF CHILD","Cleared","1"
"2004",1,"FORGERY - OTHER","Cleared","24"
"2004",1,"FORGERY AND PASSING","Cleared","89"
"2004",1,"FORGERY AND PASSING","Uncleared","9"
"2004",1,"FORGERY BY ALTERATION","Cleared","1"
"2004",1,"FORGERY BY MAKING","Cleared","6"
"2004",1,"FRAUD - OTHER","Cleared","14"
"2004",1,"FRAUD - OTHER","Uncleared","3"
"2004",1,"FRAUD DESTRUCTION OF A WRITING","Uncleared","1"
"2004",1,"GAMBLING","Cleared","5"
"2004",1,"GAMBLING","Uncleared","1"
"2004",1,"GRAFFITI","Cleared","7"
"2004",1,"GRAFFITI","Uncleared","2"
"2004",1,"HARASSMENT","Cleared","341"
"2004",1,"HARASSMENT","Uncleared","28"
"2004",1,"HARBORING RUNAWAY CHILD","Cleared","1"
"2004",1,"HARBORING RUNAWAY CHILD","Uncleared","1"
"2004",1,"HINDER SECURED CREDITORS","Cleared","1"
"2004",1,"HINDERING APPREHENSION","Cleared","3"
"2004",1,"IDENTITY THEFT","Cleared","123"
"2004",1,"IDENTITY THEFT","Uncleared","9"
"2004",1,"IMMIGRATION HOLD/ARREST","Cleared","1"
"2004",1,"IMPERSONATING PUBLIC SERVANT","Cleared","3"
"2004",1,"IMPERSONATING PUBLIC SERVANT","Uncleared","1"
"2004",1,"INDECENCY WITH A CHILD/CONTACT","Cleared","44"
"2004",1,"INDECENCY WITH CHILD/EXPOSURE","Cleared","4"
"2004",1,"INDECENCY WITH CHILD/EXPOSURE","Uncleared","1"
"2004",1,"INDECENT EXPOSURE","Cleared","4"
"2004",1,"INDECENT EXPOSURE","Uncleared","1"
"2004",1,"INHALANT ABUSE","Cleared","2"
"2004",1,"INJ TO DISABLED  FAM/DATE VIOL","Cleared","1"
"2004",1,"INJ TO ELDERLY   FAM/DATE VIOL","Cleared","3"
"2004",1,"INJURY DISABLED INDIVIDUAL","Cleared","3"
"2004",1,"INJURY TO CHILD","Cleared","4"
"2004",1,"INJURY TO CHILD","Uncleared","2"
"2004",1,"INJURY TO CHILD (CARE/CUSTODY)","Cleared","26"
"2004",1,"INJURY TO ELDERLY PERSON","Cleared","5"
"2004",1,"INTER EMERG PHONECALL FAM/DATE","Cleared","1"
"2004",1,"INTER EMERG PHONECALL FAM/DATE","Uncleared","1"
"2004",1,"INTERFERENCE PUBLIC DUTIES","Cleared","2"
"2004",1,"KIDNAPPING","Cleared","1"
"2004",1,"KIDNAPPING","Uncleared","1"
"2004",1,"LIQUOR LAW VIOLATION/OTHER","Cleared","11"
"2004",1,"LIQUOR LAW VIOLATION/OTHER","Uncleared","2"
"2004",1,"LITTERING","Cleared","19"
"2004",1,"LITTERING","Uncleared","5"
"2004",1,"MANF CONTROLLED SUB - OTHER","Uncleared","1"
"2004",1,"MURDER","Cleared","3"
"2004",1,"NUISANCE ABATEMENT","Cleared","1"
"2004",1,"NUISANCE ABATEMENT","Uncleared","2"
"2004",1,"OBTAIN CONTROLLED SUB BY FRAUD","Cleared","4"
"2004",1,"PAROLE VIOL","Cleared","6"
"2004",1,"PAROLE VIOL","Uncleared","5"
"2004",1,"PERJURY","Cleared","1"
"2004",1,"POSS CONTROLLED SUB/NARCOTIC","Cleared","263"
"2004",1,"POSS CONTROLLED SUB/NARCOTIC","Uncleared","50"
"2004",1,"POSS CONTROLLED SUB/OTHER","Cleared","10"
"2004",1,"POSS CONTROLLED SUB/OTHER","Uncleared","2"
"2004",1,"POSS CONTROLLED SUB/SYN NARC","Cleared","3"
"2004",1,"POSS CONTROLLED SUB/SYN NARC","Uncleared","1"
"2004",1,"POSS CRIMINAL INSTRUMENT","Cleared","1"
"2004",1,"POSS DANG DRUG","Cleared","6"
"2004",1,"POSS DANG DRUG","Uncleared","4"
"2004",1,"POSS OF ALCOHOL-AGE 16 & UNDER","Cleared","1"
"2004",1,"POSS OF ALCOHOL-AGE 16 & UNDER","Uncleared","2"
"2004",1,"POSS OF ALCOHOL - AGE 17 TO 20","Cleared","14"
"2004",1,"POSS OF ALCOHOL - AGE 17 TO 20","Uncleared","9"
"2004",1,"POSS OF DRUG PARAPHERNALIA","Cleared","352"
"2004",1,"POSS OF DRUG PARAPHERNALIA","Uncleared","67"
"2004",1,"POSS OF FIREARM BY FELON","Cleared","11"
"2004",1,"POSS OF FIREARM BY FELON","Uncleared","4"
"2004",1,"POSS OF PROHIBITED WEAPON","Cleared","8"
"2004",1,"POSS/PROMO CHILD PORNOGRAPHY","Cleared","1"
"2004",1,"POSSESSION OF MARIJUANA","Cleared","137"
"2004",1,"POSSESSION OF MARIJUANA","Uncleared","8"
"2004",1,"PROBATION VIOL","Cleared","2"
"2004",1,"PROSTITUTION","Cleared","66"
"2004",1,"PROSTITUTION","Uncleared","11"
"2004",1,"PROTECTIVE ORDER","Cleared","14"
"2004",1,"PROTECTIVE ORDER","Uncleared","7"
"2004",1,"PROWLER","Cleared","1"
"2004",1,"PROWLER","Uncleared","1"
"2004",1,"PUBLIC INTOXICATION","Cleared","222"
"2004",1,"PUBLIC INTOXICATION","Uncleared","83"
"2004",1,"PURSE SNATCHING","Cleared","2"
"2004",1,"RAPE","Cleared","21"
"2004",1,"RAPE","Uncleared","1"
"2004",1,"RAPE OF A CHILD","Cleared","6"
"2004",1,"RECKLESS CONDUCT","Cleared","1"
"2004",1,"RECKLESS DAMAGE","Cleared","2"
"2004",1,"RESISTING ARREST OR SEARCH","Cleared","9"
"2004",1,"RESISTING ARREST OR SEARCH","Uncleared","2"
"2004",1,"RETALIATION","Cleared","10"
"2004",1,"RETALIATION","Uncleared","3"
"2004",1,"ROBBERY BY ASSAULT","Cleared","65"
"2004",1,"ROBBERY BY THREAT","Cleared","9"
"2004",1,"SERIOUS INJURY TO A CHILD","Cleared","2"
"2004",1,"SEXUAL ASSAULT OF CHILD/OBJECT","Cleared","24"
"2004",1,"SEXUAL ASSAULT W/ OBJECT","Cleared","4"
"2004",1,"SOLICITATION - BEGGING","Cleared","2"
"2004",1,"STALKING","Cleared","13"
"2004",1,"STALKING","Uncleared","2"
"2004",1,"STATUTORY RAPE OF CHILD","Cleared","9"
"2004",1,"STATUTORY RAPE OF CHILD","Uncleared","1"
"2004",1,"TAMPERING WITH EVIDENCE","Cleared","10"
"2004",1,"TAMPERING WITH EVIDENCE","Uncleared","1"
"2004",1,"TERRORISTIC THREAT","Cleared","54"
"2004",1,"TERRORISTIC THREAT","Uncleared","5"
"2004",1,"TERRORISTIC THREAT-FAM/DAT VIO","Cleared","19"
"2004",1,"TERRORISTIC THREAT-FAM/DAT VIO","Uncleared","1"
"2004",1,"THEFT","Cleared","761"
"2004",1,"THEFT","Uncleared","56"
"2004",1,"THEFT- APPROPRIATE STOLEN PROP","Cleared","8"
"2004",1,"THEFT- APPROPRIATE STOLEN PROP","Uncleared","1"
"2004",1,"THEFT BY EMBEZZLEMENT","Cleared","1"
"2004",1,"THEFT BY FALSE PRETEXT/BUNCO","Cleared","1"
"2004",1,"THEFT BY FALSE PRETEXT/BUNCO","Uncleared","1"
"2004",1,"THEFT BY SHOPLIFTING","Cleared","62"
"2004",1,"THEFT BY SHOPLIFTING","Uncleared","8"
"2004",1,"THEFT FROM AUTO","Cleared","35"
"2004",1,"THEFT FROM AUTO","Uncleared","5"
"2004",1,"THEFT FROM BUILDING","Cleared","4"
"2004",1,"THEFT FROM PERSON","Cleared","28"
"2004",1,"THEFT FROM PERSON","Uncleared","2"
"2004",1,"THEFT OF AUTO PARTS","Cleared","14"
"2004",1,"THEFT OF AUTO PARTS","Uncleared","2"
"2004",1,"THEFT OF BICYCLE","Cleared","33"
"2004",1,"THEFT OF BICYCLE","Uncleared","2"
"2004",1,"THEFT OF HEAVY EQUIPMENT","Uncleared","1"
"2004",1,"THEFT OF LICENSE PLATE","Cleared","15"
"2004",1,"THEFT OF LICENSE PLATE","Uncleared","1"
"2004",1,"THEFT OF SERVICE","Cleared","65"
"2004",1,"THEFT OF SERVICE","Uncleared","5"
"2004",1,"THEFT OF TRAILER","Cleared","14"
"2004",1,"THEFT OF TRAILER","Uncleared","3"
"2004",1,"TOBACCO VIOL - AGE 17","Cleared","10"
"2004",1,"TOBACCO VIOL - AGE 17","Uncleared","1"
"2004",1,"TOBACCO VIOL - UNDER AGE 17","Cleared","19"
"2004",1,"TOBACCO VIOL - UNDER AGE 17","Uncleared","7"
"2004",1,"UNLAWFUL CARRYING WEAPON","Cleared","21"
"2004",1,"UNLAWFUL CARRYING WEAPON","Uncleared","8"
"2004",1,"UNLAWFUL RESTRAINT FAM/DAT VIO","Cleared","1"
"2004",1,"URINATING IN PUBLIC PLACE","Cleared","18"
"2004",1,"URINATING IN PUBLIC PLACE","Uncleared","16"
"2004",1,"VIOL CITY ORDINANCE - CURFEW","Cleared","39"
"2004",1,"VIOL CITY ORDINANCE - CURFEW","Uncleared","40"
"2004",1,"VIOL CITY ORDINANCE - DOG","Cleared","7"
"2004",1,"VIOL CITY ORDINANCE - DOG","Uncleared","5"
"2004",1,"VIOL CITY ORDINANCE - OTHER","Cleared","68"
"2004",1,"VIOL CITY ORDINANCE - OTHER","Uncleared","26"
"2004",1,"VIOL CITY ORDINANCE - TITLE 10","Cleared","1"
"2004",1,"VIOL CITY ORDINANCE - WRECKER","Cleared","2"
"2004",1,"VIOL CITY ORDINANCE -FIREWORK","Cleared","2"
"2004",1,"VIOL GLASS CONTAINER","Cleared","6"
"2004",1,"VIOL OF COURT ORDER-NON EPO-PO","Cleared","7"
"2004",1,"VIOL OF COURT ORDER-NON EPO-PO","Uncleared","14"
"2004",1,"VIOL OF EMERG PROTECTIVE ORDER","Cleared","4"
"2004",1,"VIOL OF PARK CURFEW","Cleared","14"
"2004",1,"VIOL OF PARK CURFEW","Uncleared","2"
"2004",1,"VIOL OF PROTECTIVE ORDER OR BOND FV/SEX CRIME/HUMAN TRAFFICKING","Cleared","19"
"2004",1,"VIOL OF PROTECTIVE ORDER OR BOND FV/SEX CRIME/HUMAN TRAFFICKING","Uncleared","6"
"2004",1,"VIOL STATE LAW - OTHER","Cleared","71"
"2004",1,"VIOL STATE LAW - OTHER","Uncleared","14"
"2004",1,"VOCO - ALCOHOL  CONSUMPTION","Cleared","87"
"2004",1,"VOCO - ALCOHOL  CONSUMPTION","Uncleared","25"
"2004",1,"VOCO AMPLIFIED MUSIC/VEHICLE","Cleared","93"
"2004",1,"VOCO AMPLIFIED MUSIC/VEHICLE","Uncleared","30"
"2004",1,"WARRANT ARREST NON TRAFFIC","Cleared","153"
"2004",1,"WARRANT ARREST NON TRAFFIC","Uncleared","54"
"2004",1,"WEAPON VIOL - OTHER","Cleared","1"
"2004",2,"ABANDONED REFRIGERATOR","Cleared","1"
"2004",2,"AGG ASLT W/MOTOR VEH FAM/DAT V","Cleared","6"
"2004",2,"AGG ASSAULT","Cleared","70"
"2004",2,"AGG ASSAULT","Uncleared","7"
"2004",2,"AGG ASSAULT FAM/DATE VIOLENCE","Cleared","54"
"2004",2,"AGG ASSAULT FAM/DATE VIOLENCE","Uncleared","4"
"2004",2,"AGG ASSAULT ON PUBLIC SERVANT","Cleared","2"
"2004",2,"AGG ASSAULT WITH MOTOR VEH","Cleared","13"
"2004",2,"AGG FORCED SODOMY OF CHILD","Cleared","7"
"2004",2,"AGG RAPE OF A CHILD","Cleared","6"
"2004",2,"AGG ROBBERY BY ASSAULT","Cleared","3"
"2004",2,"AGG ROBBERY/DEADLY WEAPON","Cleared","47"
"2004",2,"AGG ROBBERY/DEADLY WEAPON","Uncleared","1"
"2004",2,"AGG SEXUAL ASSAULT CHILD/OBJEC","Cleared","13"
"2004",2,"AGG SEXUAL ASSAULT W OBJECT","Cleared","1"
"2004",2,"AIRPORT PLACES WEAPON PROHIBIT","Cleared","17"
"2004",2,"APPLIC TO REVOKE PROBATION","Cleared","9"
"2004",2,"APPLIC TO REVOKE PROBATION","Uncleared","20"
"2004",2,"ARSON","Cleared","17"
"2004",2,"ARSON-CRIMINAL MISCHIEF","Cleared","1"
"2004",2,"ASSAULT BY CONTACT","Cleared","77"
"2004",2,"ASSAULT BY CONTACT","Uncleared","20"
"2004",2,"ASSAULT BY CONTACT FAM/DATING","Cleared","67"
"2004",2,"ASSAULT BY CONTACT FAM/DATING","Uncleared","4"
"2004",2,"ASSAULT BY THREAT","Cleared","80"
"2004",2,"ASSAULT BY THREAT","Uncleared","19"
"2004",2,"ASSAULT BY THREAT FAM/DATING","Cleared","18"
"2004",2,"ASSAULT BY THREAT FAM/DATING","Uncleared","2"
"2004",2,"ASSAULT ON PUBLIC SERVANT","Cleared","8"
"2004",2,"ASSAULT ON PUBLIC SERVANT","Uncleared","1"
"2004",2,"ASSAULT W/INJURY-FAM/DATE VIOL","Cleared","550"
"2004",2,"ASSAULT W/INJURY-FAM/DATE VIOL","Uncleared","46"
"2004",2,"ASSAULT WITH INJURY","Cleared","206"
"2004",2,"ASSAULT WITH INJURY","Uncleared","19"
"2004",2,"ATT BURGLARY NON RESIDENCE","Cleared","2"
"2004",2,"ATT BURGLARY OF RESIDENCE","Cleared","13"
"2004",2,"ATT THEFT","Cleared","4"
"2004",2,"AUTO THEFT","Cleared","260"
"2004",2,"AUTO THEFT","Uncleared","8"
"2004",2,"BOMB THREAT","Cleared","2"
"2004",2,"BOMB THREAT","Uncleared","2"
"2004",2,"BOMB THREAT - AIRCRAFT","Uncleared","1"
"2004",2,"BREACH OF COMPUTER SECURITY","Cleared","2"
"2004",2,"BURG OF RES - FAM/DATING ASLT","Cleared","3"
"2004",2,"BURGLARY NON RESIDENCE","Cleared","111"
"2004",2,"BURGLARY NON RESIDENCE","Uncleared","6"
"2004",2,"BURGLARY OF COIN-OP MACHINE","Cleared","23"
"2004",2,"BURGLARY OF RESIDENCE","Cleared","526"
"2004",2,"BURGLARY OF RESIDENCE","Uncleared","14"
"2004",2,"BURGLARY OF VEHICLE","Cleared","1115"
"2004",2,"BURGLARY OF VEHICLE","Uncleared","30"
"2004",2,"CAMPING IN PARK","Cleared","9"
"2004",2,"CAMPING IN PARK","Uncleared","3"
"2004",2,"CHILD CUSTODY INTERFERE","Cleared","13"
"2004",2,"CHILD ENDANGERMENT- ABANDONMEN","Cleared","10"
"2004",2,"CHILD ENDANGERMENT- ABANDONMEN","Uncleared","3"
"2004",2,"CIVIL DISTURBANCE/DEMO","Cleared","2"
"2004",2,"CIVIL DISTURBANCE/DEMO","Uncleared","1"
"2004",2,"CONTRIBUTE DELINQUENCY MINOR","Cleared","1"
"2004",2,"CONTROLLED SUB VIOL - OTHER","Uncleared","1"
"2004",2,"COUNTERFEITING","Cleared","23"
"2004",2,"COUNTERFEITING","Uncleared","3"
"2004",2,"CRASH/FAIL STOP AND RENDER AID","Cleared","13"
"2004",2,"CRASH/FAIL STOP AND RENDER AID","Uncleared","1"
"2004",2,"CRASH/INTOX MANSLAUGHTER","Cleared","2"
"2004",2,"CRASH/INTOXICATION ASSAULT","Cleared","1"
"2004",2,"CRED CARD ABUSE - OTHER","Cleared","21"
"2004",2,"CRED CARD ABUSE BY FORGERY","Cleared","29"
"2004",2,"CRED CARD ABUSE BY FORGERY","Uncleared","4"
"2004",2,"CRIMINAL MISCHIEF","Cleared","704"
"2004",2,"CRIMINAL MISCHIEF","Uncleared","43"
"2004",2,"CRIMINAL TRESPASS","Cleared","126"
"2004",2,"CRIMINAL TRESPASS","Uncleared","19"
"2004",2,"CRIMINAL TRESPASS/HOTEL","Cleared","1"
"2004",2,"CRIMINAL TRESPASS/HOTEL","Uncleared","2"
"2004",2,"CRIMINAL TRESPASS/TRANSIENT","Cleared","28"
"2004",2,"CRIMINAL TRESPASS/TRANSIENT","Uncleared","5"
"2004",2,"CRUELTY TO ANIMALS","Cleared","36"
"2004",2,"CRUELTY TO ANIMALS","Uncleared","2"
